iters,fevals,fitness,time
0,2,211.0,0.013000011444091797
1,4,211.0,0.016000032424926758
2,6,211.0,0.016000032424926758
3,8,211.0,0.01699995994567871
4,10,211.0,0.01699995994567871
5,12,211.0,0.01699995994567871
6,14,211.0,0.017999887466430664
7,16,211.0,0.017999887466430664
8,18,211.0,0.017999887466430664
9,20,211.0,0.01900005340576172
10,22,211.0,0.01900005340576172
11,24,211.0,0.019999980926513672
12,26,211.0,0.019999980926513672
13,28,211.0,0.019999980926513672
14,30,211.0,0.020999908447265625
15,32,211.0,0.023000001907348633
16,34,211.0,0.026999950408935547
17,36,211.0,0.0279998779296875
18,38,211.0,0.0279998779296875
19,40,211.0,0.029000043869018555
20,42,211.0,0.029000043869018555
21,44,211.0,0.029000043869018555
22,46,211.0,0.029999971389770508
23,48,211.0,0.029999971389770508
24,50,211.0,0.029999971389770508
25,52,211.0,0.03099989891052246
26,54,211.0,0.03099989891052246
27,56,211.0,0.03099989891052246
28,58,211.0,0.032000064849853516
29,60,211.0,0.032000064849853516
30,62,211.0,0.032000064849853516
31,64,211.0,0.03299999237060547
32,66,211.0,0.03299999237060547
33,68,211.0,0.03299999237060547
34,70,211.0,0.03399991989135742
35,72,211.0,0.03399991989135742
36,74,211.0,0.03399991989135742
37,76,211.0,0.03500008583068848
38,78,211.0,0.03500008583068848
39,80,211.0,0.03500008583068848
40,82,211.0,0.03600001335144043
41,84,211.0,0.03600001335144043
42,86,211.0,0.03600001335144043
43,88,211.0,0.03699994087219238
44,90,211.0,0.03699994087219238
45,92,211.0,0.03699994087219238
46,94,211.0,0.03699994087219238
47,96,211.0,0.03800010681152344
48,98,211.0,0.03800010681152344
49,100,211.0,0.03800010681152344
50,102,211.0,0.03800010681152344
51,104,211.0,0.03800010681152344
52,106,211.0,0.03900003433227539
53,109,212.0,0.03900003433227539
54,111,212.0,0.03900003433227539
55,113,212.0,0.03900003433227539
56,115,212.0,0.03900003433227539
57,117,212.0,0.039999961853027344
58,119,212.0,0.039999961853027344
59,121,212.0,0.0409998893737793
60,123,212.0,0.0409998893737793
61,125,212.0,0.0409998893737793
62,127,212.0,0.0409998893737793
63,129,212.0,0.042999982833862305
64,131,212.0,0.042999982833862305
65,133,212.0,0.04399991035461426
66,135,212.0,0.04399991035461426
67,137,212.0,0.04399991035461426
68,139,212.0,0.04399991035461426
69,141,212.0,0.04399991035461426
70,143,212.0,0.04500007629394531
71,145,212.0,0.04500007629394531
72,147,212.0,0.04500007629394531
73,149,212.0,0.04500007629394531
74,151,212.0,0.04500007629394531
75,153,212.0,0.046000003814697266
76,155,212.0,0.046000003814697266
77,157,212.0,0.046000003814697266
78,159,212.0,0.046000003814697266
79,161,212.0,0.046000003814697266
80,163,212.0,0.046000003814697266
81,165,212.0,0.04699993133544922
82,167,212.0,0.04699993133544922
83,169,212.0,0.04699993133544922
84,171,212.0,0.04699993133544922
85,173,212.0,0.04699993133544922
86,175,212.0,0.04800009727478027
87,177,212.0,0.04800009727478027
88,179,212.0,0.04800009727478027
89,181,212.0,0.04800009727478027
90,183,212.0,0.04800009727478027
91,185,212.0,0.04800009727478027
92,187,212.0,0.04900002479553223
93,189,212.0,0.04900002479553223
94,191,212.0,0.04900002479553223
95,193,212.0,0.04900002479553223
96,195,212.0,0.04900002479553223
97,197,212.0,0.04999995231628418
98,199,212.0,0.04999995231628418
99,201,212.0,0.04999995231628418
100,203,212.0,0.04999995231628418
101,205,212.0,0.04999995231628418
102,207,212.0,0.04999995231628418
103,209,212.0,0.05099987983703613
104,211,212.0,0.05099987983703613
105,213,212.0,0.05099987983703613
106,215,212.0,0.05099987983703613
107,217,212.0,0.05099987983703613
108,219,212.0,0.05099987983703613
109,221,212.0,0.05200004577636719
110,223,212.0,0.05200004577636719
111,225,212.0,0.05200004577636719
112,227,212.0,0.053999900817871094
113,229,212.0,0.053999900817871094
114,231,212.0,0.053999900817871094
115,233,212.0,0.053999900817871094
116,235,212.0,0.053999900817871094
117,237,212.0,0.05500006675720215
118,239,212.0,0.05500006675720215
119,241,212.0,0.05500006675720215
120,243,212.0,0.05500006675720215
121,245,212.0,0.05500006675720215
122,247,212.0,0.05500006675720215
123,249,212.0,0.0559999942779541
124,251,212.0,0.0559999942779541
125,253,212.0,0.0559999942779541
126,255,212.0,0.0559999942779541
127,257,212.0,0.056999921798706055
128,259,212.0,0.056999921798706055
129,261,212.0,0.056999921798706055
130,263,212.0,0.056999921798706055
131,265,212.0,0.056999921798706055
132,267,212.0,0.056999921798706055
133,269,212.0,0.056999921798706055
134,271,212.0,0.05800008773803711
135,273,212.0,0.05800008773803711
136,275,212.0,0.05800008773803711
137,277,212.0,0.05800008773803711
138,279,212.0,0.05800008773803711
139,281,212.0,0.05800008773803711
140,283,212.0,0.05900001525878906
141,285,212.0,0.05900001525878906
