iters,fevals,fitness,time
0,1752,109.0,0.02700018882751465
1,2138,112.0,0.03299999237060547
2,2519,112.0,0.037000179290771484
3,6179,113.0,0.0690000057220459
4,6950,113.0,0.07200002670288086
5,10713,111.0,0.0820000171661377
6,15309,114.0,0.09300017356872559
7,15860,114.0,0.09400010108947754
8,17384,114.0,0.09800004959106445
9,17716,114.0,0.09900021553039551
10,21927,114.0,0.11300015449523926
11,22579,114.0,0.11500000953674316
12,23243,116.0,0.11600017547607422
13,27352,114.0,0.12600016593933105
14,27410,114.0,0.12600016593933105
15,27466,114.0,0.12600016593933105
16,27521,114.0,0.127000093460083
17,27574,114.0,0.127000093460083
18,27628,114.0,0.127000093460083
19,27682,114.0,0.127000093460083
20,27735,114.0,0.12800002098083496
21,27788,114.0,0.12800002098083496
22,27845,114.0,0.12800002098083496
23,27899,114.0,0.12800002098083496
24,27957,115.0,0.12800002098083496
25,28015,115.0,0.12800002098083496
26,28072,115.0,0.12800002098083496
27,28128,115.0,0.12900018692016602
28,28182,115.0,0.12900018692016602
29,28235,115.0,0.12900018692016602
30,28291,115.0,0.12900018692016602
31,28345,115.0,0.12900018692016602
32,28401,115.0,0.12900018692016602
33,28453,115.0,0.12900018692016602
34,28507,115.0,0.13000011444091797
35,28563,115.0,0.13000011444091797
36,28619,115.0,0.13000011444091797
37,28676,115.0,0.13000011444091797
38,28732,115.0,0.13000011444091797
39,28786,115.0,0.13000011444091797
40,28842,115.0,0.13100004196166992
41,28897,116.0,0.13100004196166992
42,28956,115.0,0.13100004196166992
43,29013,115.0,0.13100004196166992
44,29068,115.0,0.13100004196166992
45,29123,115.0,0.13100004196166992
46,29178,115.0,0.13100004196166992
47,29235,115.0,0.13200020790100098
48,29288,115.0,0.13200020790100098
49,29341,115.0,0.13200020790100098
50,29398,115.0,0.13200020790100098
51,29455,115.0,0.13200020790100098
52,29509,115.0,0.13200020790100098
53,29564,115.0,0.13200020790100098
54,29617,115.0,0.13300013542175293
55,29669,115.0,0.13300013542175293
56,29721,115.0,0.13300013542175293
57,29772,115.0,0.13300013542175293
58,29828,115.0,0.13300013542175293
59,29880,115.0,0.13400006294250488
60,29936,114.0,0.13400006294250488
61,29988,114.0,0.13400006294250488
62,30042,114.0,0.13400006294250488
63,30099,114.0,0.13499999046325684
64,30156,114.0,0.13700008392333984
65,30209,114.0,0.13700008392333984
66,30262,114.0,0.13700008392333984
67,30315,114.0,0.13700008392333984
68,30366,114.0,0.1380000114440918
69,30421,114.0,0.1380000114440918
70,30475,114.0,0.1380000114440918
71,30530,114.0,0.1380000114440918
72,30586,114.0,0.13900017738342285
73,30641,114.0,0.13900017738342285
74,30695,114.0,0.13900017738342285
75,30749,114.0,0.13900017738342285
76,30805,114.0,0.13900017738342285
77,30857,114.0,0.13900017738342285
78,30913,114.0,0.1400001049041748
79,30968,114.0,0.1400001049041748
80,31024,114.0,0.1400001049041748
81,31079,114.0,0.1400001049041748
82,31134,114.0,0.1400001049041748
83,31188,114.0,0.1400001049041748
84,31243,114.0,0.1400001049041748
85,31298,114.0,0.14100003242492676
86,31354,116.0,0.14100003242492676
87,31409,116.0,0.14100003242492676
88,31463,116.0,0.14100003242492676
89,31517,117.0,0.14100003242492676
90,31570,116.0,0.14100003242492676
91,31624,116.0,0.1420001983642578
92,31680,116.0,0.1420001983642578
93,31735,114.0,0.1420001983642578
94,31791,114.0,0.1420001983642578
95,31844,114.0,0.1420001983642578
96,31898,114.0,0.1420001983642578
97,31952,114.0,0.1420001983642578
98,32007,114.0,0.1420001983642578
99,32060,114.0,0.1420001983642578
100,32114,114.0,0.14300012588500977
101,32169,114.0,0.14300012588500977
102,32223,114.0,0.14300012588500977
103,32277,114.0,0.14300012588500977
104,32334,114.0,0.14300012588500977
105,32390,114.0,0.14300012588500977
106,32445,115.0,0.14400005340576172
107,32500,114.0,0.14400005340576172
108,32554,114.0,0.14400005340576172
109,32607,114.0,0.14400005340576172
110,32661,114.0,0.14400005340576172
111,32716,114.0,0.14400005340576172
112,32772,114.0,0.14400005340576172
113,32824,114.0,0.14400005340576172
114,32876,115.0,0.14500021934509277
115,32929,115.0,0.14500021934509277
116,32986,115.0,0.14500021934509277
117,33043,115.0,0.14500021934509277
118,33099,115.0,0.14500021934509277
119,33153,114.0,0.14500021934509277
120,33208,114.0,0.14500021934509277
121,33263,114.0,0.14500021934509277
122,33320,114.0,0.14600014686584473
123,33375,114.0,0.14600014686584473
124,33429,114.0,0.14600014686584473
125,33484,114.0,0.14600014686584473
126,33537,114.0,0.14600014686584473
127,33595,114.0,0.14600014686584473
128,33646,114.0,0.14600014686584473
129,33699,114.0,0.14700007438659668
130,33752,114.0,0.14700007438659668
131,33807,114.0,0.14700007438659668
132,33860,114.0,0.14700007438659668
133,33915,115.0,0.14700007438659668
134,33970,115.0,0.14700007438659668
135,34024,115.0,0.14700007438659668
136,34080,115.0,0.14700007438659668
