iters,fevals,fitness,time
0,0,0.021641090687204968,149.89000010490417
1,-1,0.02114135315443159,150.143000125885
2,-2,0.0216227286767785,150.40100002288818
3,-3,0.021307502586195473,150.65700006484985
4,-4,0.019478946588893632,150.9100000858307
5,-5,0.02012443115442826,151.1670000553131
6,-6,0.02069294063047039,151.42500019073486
7,-7,0.020116944221182875,151.67700004577637
8,-8,0.022317889398676176,151.9340000152588
9,-9,0.020961499422627997,152.18500018119812
10,-10,0.019823341706551464,152.43500018119812
11,-11,0.02115283614655486,152.68600010871887
12,-12,0.02013889496823888,152.93300008773804
13,-13,0.021274336796068945,153.17400002479553
14,-14,0.019978233156732694,153.41799998283386
15,-15,0.020776054563834252,153.65900015830994
16,-16,0.021151469746657388,153.89900016784668
17,-17,0.020692088184052163,154.14200019836426
18,-18,0.021950089669771217,154.38700008392334
19,-19,0.021750364594819906,154.62700009346008
20,-20,0.021114135015856662,154.8690001964569
21,-21,0.02165223632230968,155.1100001335144
22,-22,0.021766263866307357,155.35300016403198
23,-23,0.020955076782826182,155.5970001220703
24,-24,0.019818991525971247,155.84100008010864
25,-25,0.019976597132587533,156.08700013160706
26,-26,0.022108769298648887,156.32600021362305
27,-27,0.020267187206088867,156.56900000572205
28,-28,0.020981873238128626,156.81100010871887
29,-29,0.020559423760614582,157.13900017738342
30,-30,0.020577847625697424,157.48200011253357
31,-31,0.020984172534620975,157.83000016212463
32,-32,0.021257719078473705,158.1670000553131
33,-33,0.021958577320849104,158.50600004196167
34,-34,0.02230331930312055,158.84600019454956
35,-35,0.02207956652459699,159.18099999427795
36,-36,0.019025354292309504,159.52300000190735
37,-37,0.020064591613063617,159.9340000152588
38,-38,0.020512724037424098,160.45100021362305
39,-39,0.02157325174903355,160.90000009536743
40,-40,0.02057613946302774,161.63300013542175
41,-41,0.022106809479391632,162.35800004005432
42,-42,0.020577802165779552,162.8159999847412
43,-43,0.0207643549186038,163.2260000705719
44,-44,0.02191565439373495,163.68500018119812
45,-45,0.02150560380238362,164.0440001487732
46,-46,0.019477581778121453,164.3600001335144
47,-47,0.019710777763316353,164.66300010681152
48,-48,0.02038150343851436,164.94600009918213
49,-49,0.02172598507518658,165.61800003051758
50,-50,0.020915675511918273,166.2350001335144
51,-51,0.02116712372699552,166.91200017929077
52,-52,0.02107336476675044,167.64000010490417
53,-53,0.022143492823284414,168.29299998283386
54,-54,0.022362700554102492,168.9869999885559
55,-55,0.021923035352823177,169.44500017166138
56,-56,0.020590921109251353,169.8949999809265
57,-57,0.019294295506998516,170.3970000743866
58,-58,0.020392028537593105,170.76600003242493
59,-59,0.020551055619952532,171.132000207901
60,-60,0.02076195022568191,171.45700001716614
61,-61,0.01975674269986462,171.78600001335144
62,-62,0.02039813926340748,172.10000014305115
63,-63,0.019724877962693843,172.39900016784668
64,-64,0.02077820348770816,172.6909999847412
65,-65,0.020919302021076537,172.98200011253357
66,-66,0.021237439011706685,173.27800011634827
67,-67,0.019839086593814417,173.56700015068054
68,-68,0.019841469962209892,173.8470001220703
69,-69,0.021258858322177422,174.143000125885
70,-70,0.019620879034477238,174.42300009727478
71,-71,0.019792369672785907,174.7039999961853
72,-72,0.021365833248663185,174.9800000190735
73,-73,0.019792996814858646,175.26600003242493
74,-74,0.020129541702950362,175.53700017929077
75,-75,0.0205387815388135,175.80700016021729
76,-76,0.019615204404643646,176.07400012016296
77,-77,0.019726912674599324,176.38000011444092
78,-78,0.021052407852532446,176.7720000743866
79,-79,0.02121873432804602,177.03900003433228
80,-80,0.02070292151482291,177.30800008773804
81,-81,0.020588217251244732,177.56900000572205
82,-82,0.020609604932768956,177.82800006866455
83,-83,0.02011563629373856,178.08700013160706
84,-84,0.02012482204601421,178.34600019454956
85,-85,0.019276086154848195,178.60300016403198
86,-86,0.021949260214754962,178.8600001335144
87,-87,0.02066820916546098,179.11300015449524
88,-88,0.020452012940949685,179.37400007247925
89,-89,0.020638970387695438,179.63100004196167
90,-90,0.022240580213204925,179.88900017738342
91,-91,0.021133042428268033,180.14900016784668
92,-92,0.0196551848356689,180.40500020980835
93,-93,0.020681253773236673,180.67500019073486
94,-94,0.020148761899048597,180.9430000782013
95,-95,0.02022488137501786,181.20000004768372
96,-96,0.021455755075768867,181.45100021362305
97,-97,0.019480261614467736,181.7020001411438
98,-98,0.021582813065129214,181.95100021362305
99,-99,0.02149535686621434,182.20600008964539
100,-100,0.021243105420418067,182.4539999961853
101,-101,0.02021653575384055,182.70500016212463
102,-102,0.02052096610193731,182.95700001716614
103,-103,0.020412569355187163,183.20600008964539
104,-104,0.020655716516649165,183.45800018310547
105,-105,0.021523140852167232,183.7110002040863
106,-106,0.021541666009124234,183.9800000190735
107,-107,0.022463252764954984,184.23100018501282
108,-108,0.021086880082148783,184.4760000705719
109,-109,0.021426748561399478,184.7240002155304
110,-110,0.020846237195115264,184.97699999809265
111,-111,0.020062553983080322,185.2240002155304
112,-112,0.02038931371349331,185.4740002155304
113,-113,0.020530637176938853,185.7170000076294
114,-114,0.021733156956702058,185.97300004959106
115,-115,0.020659212018488058,186.22500014305115
116,-116,0.020995499440436844,186.47500014305115
117,-117,0.02086701162246722,186.72100019454956
118,-118,0.023455114512862595,186.96600008010864
119,-119,0.020063685055538762,187.21399998664856
120,-120,0.021422543892353953,187.46600008010864
121,-121,0.021186908422287053,187.7150001525879
122,-122,0.020547410064543723,187.95300006866455
123,-123,0.019634804915245926,188.1909999847412
124,-124,0.020103317249978936,188.43200016021729
125,-125,0.021289285139443958,188.6690001487732
126,-126,0.02012434534920557,188.91799998283386
127,-127,0.021518656681549588,189.1690001487732
128,-128,0.021346256540841158,189.40500020980835
129,-129,0.01967246488515544,189.64200019836426
130,-130,0.02139986516529901,189.8840000629425
131,-131,0.019753630089098945,190.1230001449585
132,-132,0.020435826172238502,190.36300015449524
133,-133,0.02141839288423028,190.60000014305115
134,-134,0.021189026689674834,190.84100008010864
135,-135,0.022244774638028264,191.08100008964539
136,-136,0.02104477957310865,191.3230001926422
137,-137,0.020743563433100295,191.56300020217896
138,-138,0.020439408019236514,191.80800008773804
139,-139,0.01953796720148859,192.04500007629395
140,-140,0.020330748456854023,192.2850000858307
141,-141,0.022084948984169826,192.52300000190735
142,-142,0.0208208496981467,192.76200008392334
143,-143,0.019323146456144722,193.00200009346008
144,-144,0.020867254863967462,193.23800015449524
145,-145,0.02144940624406492,193.4760000705719
146,-146,0.020245943561847234,193.7150001525879
147,-147,0.021701307709527252,193.95600008964539
148,-148,0.021971918333179012,194.19600009918213
149,-149,0.021089898361258772,194.43099999427795
150,-150,0.020932506477534422,194.6710000038147
151,-151,0.0196952890503016,194.90700006484985
152,-152,0.018959426435517165,195.13900017738342
153,-153,0.021520847826304618,195.3710000514984
154,-154,0.02044448491420529,195.59800004959106
155,-155,0.020487666264646855,195.8289999961853
156,-156,0.020170394761546702,196.06100010871887
157,-157,0.02006114319106436,196.2940001487732
158,-158,0.020371003892167883,196.52400016784668
159,-159,0.020467047659948043,196.75400018692017
160,-160,0.02065103437351938,196.98400020599365
161,-161,0.02052893884755384,197.2150001525879
162,-162,0.02050922196193589,197.44500017166138
163,-163,0.021259037525644432,197.67700004577637
164,-164,0.020834536314621427,197.9079999923706
165,-165,0.02016918963346641,198.13900017738342
166,-166,0.020921319613176146,198.3710000514984
167,-167,0.0215533011437846,198.60199999809265
168,-168,0.019615183104076454,198.83100008964539
169,-169,0.021532507674518215,199.06100010871887
170,-170,0.020431342296980785,199.2920000553131
171,-171,0.020829041681891404,199.52500009536743
172,-172,0.021831439411649035,199.78700017929077
173,-173,0.019914600095378494,200.01900005340576
174,-174,0.020422294992703583,200.24900007247925
175,-175,0.019569181566621026,200.4800000190735
176,-176,0.01927219179847959,200.71000003814697
177,-177,0.019884088696804043,200.9409999847412
178,-178,0.01939468903181422,201.17300009727478
179,-179,0.019691557934540242,201.40500020980835
180,-180,0.019019407904567433,201.63100004196167
181,-181,0.020613806466509316,201.8619999885559
182,-182,0.02078387311594272,202.0920000076294
183,-183,0.02058340582459032,202.32200002670288
184,-184,0.019550805641348385,202.55200004577637
185,-185,0.021135200332085605,202.77900004386902
186,-186,0.02175357037028382,203.00999999046326
187,-187,0.021150866172471087,203.24100017547607
188,-188,0.019957951097738614,203.47500014305115
189,-189,0.02025930832086173,203.7039999961853
190,-190,0.020983479007988384,203.9340000152588
191,-191,0.01978821145030776,204.1650002002716
192,-192,0.018413264981689187,204.39600014686584
193,-193,0.02112031489839018,204.62700009346008
194,-194,0.020712825846660555,204.86300015449524
195,-195,0.01963307047320942,205.0920000076294
196,-196,0.021295112515573686,205.32400012016296
197,-197,0.02091924664546521,205.5550000667572
198,-198,0.02038442109234176,205.7850000858307
199,-199,0.02131036403503141,206.01600003242493
200,-200,0.019366997208088113,206.25400018692017
201,-201,0.020441911091395717,206.4850001335144
202,-202,0.021038764294098563,206.71399998664856
203,-203,0.020085994682007228,206.94500017166138
204,-204,0.020630651799434956,207.17600011825562
