iters,fevals,fitness,time
0,0,0.02022641227771017,6.2179999351501465
1,-1,0.019285398324367094,6.228999853134155
2,-2,0.020314946922515915,6.240000009536743
3,-3,0.020530181154459506,6.250999927520752
4,-4,0.018185889148468914,6.260999917984009
5,-5,0.018185889148468914,6.271999835968018
6,-6,0.018185889148468914,6.2829999923706055
7,-7,0.021116328356795805,6.293999910354614
8,-8,0.021116328356795805,6.304999828338623
9,-9,0.019385655839040873,6.31499981880188
10,-10,0.018872502151349405,6.329999923706055
11,-11,0.01821206578563283,6.3450000286102295
12,-12,0.01967345178462684,6.355000019073486
13,-13,0.01988985319288191,6.365000009536743
14,-14,0.019300559030385214,6.375
15,-15,0.019283928297453144,6.385999917984009
16,-16,0.01990062467202187,6.395999908447266
17,-17,0.01989091697493625,6.4059998989105225
18,-18,0.018806294868004052,6.414999961853027
19,-19,0.021340691240898612,6.424999952316284
20,-20,0.02010549010778147,6.436999797821045
21,-21,0.02010549010778147,6.44599986076355
22,-22,0.018644003443340627,6.455999851226807
23,-23,0.019680244032501522,6.4659998416900635
24,-24,0.020793248336111077,6.474999904632568
25,-25,0.020263525579671905,6.484999895095825
26,-26,0.019810818403396307,6.494999885559082
27,-27,0.019810818403396307,6.503999948501587
28,-28,0.02065379261854986,6.513999938964844
29,-29,0.019701519315297344,6.523000001907349
30,-30,0.020269298487368886,6.531999826431274
31,-31,0.021191457648885824,6.541999816894531
32,-32,0.019797933538069884,6.551999807357788
33,-33,0.020800428868150027,6.560999870300293
34,-34,0.020800428868150027,6.57099986076355
35,-35,0.020856239143016025,6.580999851226807
36,-36,0.020856239143016025,6.597999811172485
37,-37,0.021968319018579676,6.607999801635742
38,-38,0.020227907391156402,6.616999864578247
39,-39,0.020227907391156402,6.625999927520752
40,-40,0.019552692420439142,6.636999845504761
41,-41,0.019290699771365924,6.645999908447266
42,-42,0.020897581752285416,6.6559998989105225
43,-43,0.02028537796679387,6.666999816894531
44,-44,0.02028537796679387,6.676999807357788
45,-45,0.02028537796679387,6.685999870300293
46,-46,0.021088330495589842,6.69599986076355
47,-47,0.019984637112746916,6.705999851226807
48,-48,0.019134591627458567,6.7149999141693115
49,-49,0.020940469898229452,6.72599983215332
50,-50,0.020940469898229452,6.735999822616577
51,-51,0.020940469898229452,6.744999885559082
52,-52,0.01928671122503049,6.754999876022339
53,-53,0.01953569751622547,6.766000032424927
54,-54,0.019538637853922607,6.7749998569488525
55,-55,0.020856239143016025,6.786999940872192
56,-56,0.01924533974389717,6.796999931335449
57,-57,0.02151435649862621,6.806999921798706
58,-58,0.018794484893697342,6.816999912261963
59,-59,0.019366995532090876,6.82699990272522
60,-60,0.01982432973096563,6.83899998664856
61,-61,0.020535482044198475,6.847999811172485
62,-62,0.018857134940408048,6.858999967575073
63,-63,0.018385192195012078,6.86899995803833
64,-64,0.018385192195012078,6.879999876022339
65,-65,0.01933028575114016,6.889999866485596
66,-66,0.018400637155620847,6.901000022888184
67,-67,0.020439906493375147,6.91100001335144
68,-68,0.020906810606579555,6.922999858856201
69,-69,0.020294341625505936,6.931999921798706
70,-70,0.020881714010593782,6.942999839782715
71,-71,0.021992339715009534,6.953999996185303
72,-72,0.02053917024146733,6.96399998664856
73,-73,0.020198149924817586,6.973999977111816
74,-74,0.020198149924817586,6.983999967575073
75,-75,0.02112465512843122,6.99399995803833
76,-76,0.01983494013721004,7.004999876022339
77,-77,0.019852102531637477,7.016000032424927
78,-78,0.020813867971138857,7.026000022888184
79,-79,0.020813867971138857,7.03600001335144
80,-80,0.019934910269853803,7.046000003814697
81,-81,0.01943104641695574,7.055999994277954
82,-82,0.020690852676440386,7.066999912261963
83,-83,0.020460645267729744,7.07699990272522
84,-84,0.020460645267729744,7.086999893188477
85,-85,0.019881283405569536,7.096999883651733
86,-86,0.019181941067252073,7.10699987411499
87,-87,0.019181941067252073,7.116999864578247
88,-88,0.020854935499531012,7.128999948501587
89,-89,0.021124804991788256,7.138999938964844
90,-90,0.020575221107116532,7.148999929428101
91,-91,0.02125438940608175,7.158999919891357
92,-92,0.020019180957890546,7.169999837875366
93,-93,0.020697692263391784,7.179999828338623
94,-94,0.020002357148497036,7.18999981880188
95,-95,0.020891648737961774,7.200999975204468
96,-96,0.020905995258223568,7.211999893188477
97,-97,0.019188177048171277,7.222999811172485
98,-98,0.019858697664343925,7.232999801635742
99,-99,0.020491164358184363,7.243000030517578
100,-100,0.018695412193306282,7.253000020980835
101,-101,0.018695412193306282,7.263999938964844
102,-102,0.018893379223321627,7.2749998569488525
103,-103,0.020330914223585406,7.284999847412109
104,-104,0.0198600455943537,7.294999837875366
105,-105,0.01998964361878236,7.305999994277954
106,-106,0.01959255983213308,7.31499981880188
107,-107,0.019615020296241643,7.324999809265137
108,-108,0.019615020296241643,7.335999965667725
109,-109,0.020739604361943224,7.3459999561309814
110,-110,0.020739604361943224,7.35699987411499
111,-111,0.02050573937911793,7.366999864578247
112,-112,0.02047536234377607,7.378000020980835
113,-113,0.021060686874846028,7.388999938964844
114,-114,0.018983319763038284,7.3999998569488525
115,-115,0.019987364249687105,7.41100001335144
116,-116,0.020891648737961774,7.421999931335449
117,-117,0.020058403490169106,7.431999921798706
118,-118,0.020383659347256243,7.440999984741211
119,-119,0.020383659347256243,7.45199990272522
120,-120,0.020889331590068855,7.461999893188477
121,-121,0.02102405525226908,7.471999883651733
122,-122,0.020453745679107214,7.482999801635742
123,-123,0.019281202319107103,7.491999864578247
124,-124,0.01907631852439739,7.501999855041504
125,-125,0.01907631852439739,7.513000011444092
126,-126,0.01907631852439739,7.523000001907349
127,-127,0.019639223360871316,7.5329999923706055
128,-128,0.019614807689460646,7.541999816894531
129,-129,0.02010253296273969,7.551999807357788
130,-130,0.0198574528734506,7.560999870300293
131,-131,0.020707920250290404,7.572000026702881
132,-132,0.02125824385863748,7.580999851226807
133,-133,0.02108597000608259,7.5909998416900635
134,-134,0.02049094572164181,7.601999998092651
135,-135,0.02049094572164181,7.610999822616577
136,-136,0.01975817843071219,7.621999979019165
137,-137,0.020706485280285597,7.630999803543091
138,-138,0.019785992890565433,7.641000032424927
139,-139,0.019928148589630622,7.651000022888184
140,-140,0.020476451704396242,7.66100001335144
141,-141,0.020476451704396242,7.671000003814697
142,-142,0.018787547017118336,7.679999828338623
143,-143,0.019265056748467655,7.688999891281128
144,-144,0.019265056748467655,7.698999881744385
145,-145,0.02007699700702454,7.70799994468689
146,-146,0.018900044648637208,7.7170000076293945
147,-147,0.020285216373862523,7.72599983215332
148,-148,0.020285216373862523,7.735999822616577
149,-149,0.019270583042887136,7.744999885559082
150,-150,0.01834119052014462,7.754999876022339
151,-151,0.020951087175686025,7.764999866485596
152,-152,0.019544844551951785,7.773999929428101
153,-153,0.01885538866133188,7.783999919891357
154,-154,0.02051186845330516,7.793999910354614
155,-155,0.01907631852439739,7.803999900817871
156,-156,0.019347130869895722,7.813999891281128
157,-157,0.02013528613924357,7.822999954223633
158,-158,0.019410956820185482,7.83299994468689
159,-159,0.019410956820185482,7.8420000076293945
160,-160,0.019928011796263554,7.851999998092651
161,-161,0.019467980822557716,7.861999988555908
162,-162,0.019467980822557716,7.870999813079834
163,-163,0.02088830226091536,7.880999803543091
164,-164,0.02088830226091536,7.891000032424927
165,-165,0.02088830226091536,7.901000022888184
166,-166,0.01982098987691592,7.91100001335144
167,-167,0.01982098987691592,7.919999837875366
168,-168,0.020553033474527936,7.929999828338623
169,-169,0.01970019082431954,7.938999891281128
170,-170,0.01957651835812119,7.948999881744385
171,-171,0.019879261420251877,7.95799994468689
172,-172,0.019879261420251877,7.9670000076293945
173,-173,0.019879261420251877,7.978999853134155
174,-174,0.019083176755803913,7.98799991607666
175,-175,0.021057597655147236,7.997999906539917
176,-176,0.019629134200791726,8.006999969482422
177,-177,0.019124101710368203,8.016999959945679
178,-178,0.019629134200791726,8.026999950408936
179,-179,0.018711746358574217,8.03600001335144
180,-180,0.020592473647041688,8.046000003814697
181,-181,0.01919724191636481,8.055999994277954
182,-182,0.018480018006192866,8.066999912261963
183,-183,0.01852665166080739,8.07699990272522
184,-184,0.020997399860413036,8.086999893188477
185,-185,0.0208697542692455,8.096999883651733
186,-186,0.020558131376421495,8.105999946594238
187,-187,0.020558131376421495,8.115999937057495
188,-188,0.020058398452977227,8.125
189,-189,0.018392576850049632,8.134999990463257
190,-190,0.020577675451370906,8.144999980926514
191,-191,0.01970116496328744,8.15399980545044
192,-192,0.020431472889193655,8.164000034332275
193,-193,0.022002738767454615,8.174000024795532
194,-194,0.019442008004148782,8.184000015258789
195,-195,0.019987060525662254,8.194000005722046
196,-196,0.018753682017777572,8.203999996185303
197,-197,0.01966592200784261,8.21399998664856
198,-198,0.019797436954849035,8.222999811172485
199,-199,0.020339241815650187,8.23199987411499
200,-200,0.020374109130036917,8.241999864578247
201,-201,0.019719153095708444,8.250999927520752
202,-202,0.020986045721308865,8.260999917984009
203,-203,0.01912420523031055,8.270999908447266
204,-204,0.020513226692548747,8.280999898910522
205,-205,0.020571221522490298,8.291999816894531
206,-206,0.019650408170505805,8.30299997329712
207,-207,0.01945508746939833,8.312999963760376
208,-208,0.019946598647802946,8.322999954223633
209,-209,0.019946598647802946,8.332000017166138
210,-210,0.020389974078963216,8.342000007629395
211,-211,0.018694715163601296,8.352999925613403
212,-212,0.02044153161337272,8.36299991607666
213,-213,0.01932399466310989,8.372999906539917
214,-214,0.019181244397829093,8.382999897003174
215,-215,0.019181244397829093,8.391999959945679
216,-216,0.020424573902670363,8.401999950408936
217,-217,0.02037236519724285,8.41100001335144
218,-218,0.020239410360225064,8.421000003814697
219,-219,0.021317666132157152,8.430999994277954
220,-220,0.021317666132157152,8.440999984741211
221,-221,0.019332148727786175,8.450999975204468
222,-222,0.020544839926670257,8.459999799728394
223,-223,0.019571908447543616,8.47000002861023
224,-224,0.019571908447543616,8.480000019073486
225,-225,0.01911004648553213,8.490000009536743
226,-226,0.02083271786983403,8.5
227,-227,0.02083271786983403,8.509999990463257
228,-228,0.018911654168590225,8.519999980926514
229,-229,0.020738809406130862,8.52999997138977
230,-230,0.02196588574980394,8.539999961853027
231,-231,0.020178644940451452,8.549999952316284
232,-232,0.020107083303206017,8.559999942779541
233,-233,0.020107083303206017,8.569999933242798
234,-234,0.020107083303206017,8.579999923706055
235,-235,0.021561683494056568,8.590999841690063
236,-236,0.019858816038688713,8.60099983215332
237,-237,0.018695769439063276,8.609999895095825
238,-238,0.020686120795206295,8.619999885559082
239,-239,0.020163336027025434,8.63099980354309
240,-240,0.020496626535815608,8.641000032424927
241,-241,0.017968975635796053,8.651999950408936
242,-242,0.019335220550191014,8.661999940872192
243,-243,0.021689971435781996,8.671000003814697
244,-244,0.020247396800825476,8.680999994277954
245,-245,0.02068267134317684,8.690999984741211
246,-246,0.020081773031351998,8.700999975204468
