iters,fevals,fitness,time
0,10,4700.917951517418,0.0
1,13,4678.821068348398,0.0
2,16,4711.456754716328,0.0
3,32,4609.838968063596,0.0
4,34,4697.044739390004,0.0
5,41,4818.847325785954,0.0
6,43,4865.588926032021,0.0
7,46,4844.395037264142,0.0
8,50,4650.978329385408,0.0010001659393310547
9,53,4698.261477405721,0.0010001659393310547
10,58,4855.139627631064,0.0010001659393310547
11,60,4856.51808334922,0.0010001659393310547
12,63,4899.303867686908,0.0010001659393310547
13,65,4885.540470018775,0.0010001659393310547
14,67,4885.540470018775,0.0010001659393310547
15,73,4851.072356449776,0.0010001659393310547
16,75,4734.797994681235,0.002000093460083008
17,78,4901.834486187788,0.002000093460083008
18,80,4932.519912448045,0.002000093460083008
19,85,4945.939598766731,0.002000093460083008
20,88,5009.92638951559,0.002000093460083008
21,90,5049.745016922664,0.002000093460083008
22,94,5112.705278095657,0.002000093460083008
23,99,5258.276374711996,0.002000093460083008
24,104,5379.234615131128,0.002000093460083008
25,108,5332.666391830001,0.002000093460083008
26,113,5214.344236131065,0.002000093460083008
27,115,5398.822806260724,0.002000093460083008
28,122,5127.981414098205,0.002000093460083008
29,125,5157.641933745679,0.002000093460083008
30,130,5274.704500390884,0.002000093460083008
31,136,5419.175074380288,0.002000093460083008
32,140,5487.380843400211,0.002000093460083008
33,142,5487.380843400211,0.002000093460083008
34,147,5724.421889719326,0.002000093460083008
35,152,5912.882777429323,0.002000093460083008
36,155,5941.951367871458,0.002000093460083008
37,157,5941.951367871458,0.003000020980834961
38,159,5941.951367871458,0.003000020980834961
39,162,5977.1938999662525,0.003000020980834961
40,164,5977.1938999662525,0.003000020980834961
41,166,6012.45378119202,0.003000020980834961
42,168,6015.867430872049,0.003000020980834961
43,171,6028.014871392363,0.003000020980834961
44,173,6078.221507889639,0.003000020980834961
45,175,6078.221507889639,0.01100015640258789
46,178,6074.80785820961,0.012000083923339844
47,180,6066.267838154179,0.013000011444091797
48,185,6108.273123999467,0.013000011444091797
49,187,6155.632223741978,0.013000011444091797
50,190,6241.665993086967,0.013000011444091797
51,192,6241.665993086967,0.013000011444091797
52,196,6422.114069593982,0.013000011444091797
53,199,6551.109606921283,0.013000011444091797
54,202,6600.977060682472,0.013000011444091797
55,204,6640.538295022686,0.013000011444091797
56,206,6672.0184256091825,0.013000011444091797
57,208,6672.0184256091825,0.014000177383422852
58,210,6672.0184256091825,0.014000177383422852
59,212,6672.0184256091825,0.014000177383422852
60,214,6672.0184256091825,0.014000177383422852
61,216,6715.322259889218,0.014000177383422852
62,218,6755.2157611812245,0.014000177383422852
63,220,6821.703117251947,0.014000177383422852
64,222,6841.867574663854,0.014000177383422852
65,224,6841.867574663854,0.014000177383422852
66,226,6841.867574663854,0.014000177383422852
67,228,6883.646773943969,0.014000177383422852
68,232,6982.028365315346,0.014000177383422852
69,234,7012.458274269376,0.014000177383422852
70,237,7031.285808729209,0.014000177383422852
71,239,7031.285808729209,0.014000177383422852
72,241,7031.285808729209,0.014000177383422852
73,243,7031.285808729209,0.014000177383422852
74,247,7200.849679545491,0.014000177383422852
75,249,7200.849679545491,0.015000104904174805
76,251,7200.849679545491,0.015000104904174805
77,253,7200.849679545491,0.015000104904174805
78,255,7205.059943811719,0.015000104904174805
79,257,7205.059943811719,0.015000104904174805
80,259,7255.1477266779675,0.015000104904174805
81,261,7255.1477266779675,0.015000104904174805
82,263,7255.1477266779675,0.015000104904174805
83,266,7395.5693218882725,0.015000104904174805
84,269,7482.234200569835,0.017000198364257812
85,272,7484.991112006148,0.017000198364257812
86,275,7598.941640571664,0.017000198364257812
87,277,7598.941640571664,0.017000198364257812
88,279,7598.941640571664,0.017000198364257812
89,281,7649.623039030653,0.018000125885009766
90,283,7649.623039030653,0.018000125885009766
91,285,7649.623039030653,0.018000125885009766
92,288,7658.163059086083,0.018000125885009766
93,290,7791.774177195991,0.018000125885009766
94,292,7791.774177195991,0.018000125885009766
95,294,7791.774177195991,0.018000125885009766
96,296,7840.057242253548,0.01900005340576172
97,298,7840.057242253548,0.01900005340576172
98,300,7840.057242253548,0.01900005340576172
99,302,7840.057242253548,0.01900005340576172
100,304,7840.057242253548,0.01900005340576172
101,306,7840.057242253548,0.01900005340576172
102,310,7908.944460102756,0.01900005340576172
103,313,7945.339817687333,0.01900005340576172
104,315,7945.339817687333,0.01900005340576172
105,317,7945.339817687333,0.01900005340576172
106,319,7945.339817687333,0.01900005340576172
107,323,7994.686116204828,0.01900005340576172
108,325,7994.686116204828,0.01900005340576172
109,327,7994.686116204828,0.01900005340576172
110,329,7994.686116204828,0.01900005340576172
111,331,7994.686116204828,0.01900005340576172
112,333,7994.686116204828,0.01900005340576172
113,335,8018.3656660760835,0.01900005340576172
114,337,8151.34429459141,0.01900005340576172
115,340,8178.871089927676,0.01900005340576172
116,342,8178.871089927676,0.020000219345092773
117,344,8178.871089927676,0.020000219345092773
118,348,8249.456272809162,0.020000219345092773
119,350,8249.456272809162,0.020000219345092773
120,352,8282.976361734096,0.020000219345092773
121,354,8282.976361734096,0.020000219345092773
122,357,8341.113542618366,0.020000219345092773
123,360,8361.577237785335,0.020000219345092773
124,362,8361.577237785335,0.020000219345092773
125,365,8499.005144300369,0.020000219345092773
126,367,8502.4187939804,0.020000219345092773
127,369,8502.4187939804,0.020000219345092773
128,371,8502.4187939804,0.020000219345092773
129,373,8502.4187939804,0.020000219345092773
130,375,8502.4187939804,0.020000219345092773
131,377,8535.938882905331,0.020000219345092773
132,379,8548.931012140685,0.020000219345092773
133,381,8548.931012140685,0.020000219345092773
134,383,8548.931012140685,0.020000219345092773
135,385,8548.931012140685,0.020000219345092773
136,387,8548.931012140685,0.020000219345092773
137,390,8566.131373349259,0.020000219345092773
138,392,8566.131373349259,0.020000219345092773
139,394,8566.131373349259,0.020000219345092773
140,396,8566.131373349259,0.021000146865844727
141,398,8566.131373349259,0.021000146865844727
142,401,8603.700519419142,0.021000146865844727
143,403,8603.700519419142,0.021000146865844727
144,405,8603.700519419142,0.021000146865844727
145,407,8603.700519419142,0.021000146865844727
146,409,8603.700519419142,0.021000146865844727
147,411,8603.700519419142,0.021000146865844727
148,413,8603.700519419142,0.021000146865844727
149,415,8603.700519419142,0.021000146865844727
150,417,8603.700519419142,0.021000146865844727
151,419,8603.700519419142,0.021000146865844727
152,421,8603.700519419142,0.021000146865844727
153,423,8603.700519419142,0.021000146865844727
154,425,8603.700519419142,0.021000146865844727
155,428,8643.519146826216,0.021000146865844727
156,430,8643.519146826216,0.021000146865844727
157,432,8643.519146826216,0.021000146865844727
158,434,8643.519146826216,0.021000146865844727
159,436,8643.519146826216,0.021000146865844727
160,438,8643.519146826216,0.021000146865844727
161,440,8643.519146826216,0.021000146865844727
162,442,8643.519146826216,0.021000146865844727
163,445,8764.529952221694,0.021000146865844727
164,447,8772.690115179947,0.02200007438659668
165,449,8772.690115179947,0.02200007438659668
166,451,8772.690115179947,0.02200007438659668
167,453,8864.842478847153,0.02200007438659668
168,455,8864.842478847153,0.02200007438659668
169,457,8864.842478847153,0.02200007438659668
170,459,8864.842478847153,0.02200007438659668
171,461,8864.842478847153,0.02200007438659668
172,463,8864.842478847153,0.02200007438659668
173,465,8898.362567772085,0.02200007438659668
174,467,8898.362567772085,0.02200007438659668
175,469,8898.362567772085,0.02200007438659668
176,471,8898.362567772085,0.02200007438659668
177,473,8898.362567772085,0.02200007438659668
178,475,8898.362567772085,0.02200007438659668
179,477,8936.017636691753,0.02200007438659668
180,479,8936.017636691753,0.02200007438659668
181,481,8936.017636691753,0.023000001907348633
182,483,8936.017636691753,0.023000001907348633
183,486,8959.115690481436,0.023000001907348633
184,489,8975.851235980528,0.023000001907348633
185,491,8975.851235980528,0.023000001907348633
186,494,9018.183161371171,0.023000001907348633
187,497,9041.553961494204,0.023000001907348633
188,499,9041.553961494204,0.023000001907348633
189,500,9050.151895381487,0.023000001907348633
190,501,9050.151895381487,0.023000001907348633
191,502,9050.151895381487,0.023000001907348633
192,503,9050.151895381487,0.023000001907348633
193,504,9050.151895381487,0.023000001907348633
194,505,9050.151895381487,0.023000001907348633
195,506,9134.873669556664,0.023000001907348633
196,507,9148.616229377754,0.023000001907348633
197,508,9148.616229377754,0.023000001907348633
198,509,9148.616229377754,0.023000001907348633
199,510,9148.616229377754,0.023000001907348633
200,511,9148.616229377754,0.023000001907348633
201,512,9148.616229377754,0.023000001907348633
202,513,9148.616229377754,0.023000001907348633
203,514,9157.113577125408,0.023000001907348633
204,515,9157.113577125408,0.023000001907348633
205,516,9157.113577125408,0.023000001907348633
206,517,9157.113577125408,0.024000167846679688
207,518,9157.113577125408,0.024000167846679688
208,519,9157.113577125408,0.024000167846679688
209,520,9157.113577125408,0.024000167846679688
210,521,9157.113577125408,0.024000167846679688
211,522,9157.113577125408,0.024000167846679688
212,523,9157.113577125408,0.024000167846679688
213,524,9157.113577125408,0.024000167846679688
214,525,9157.113577125408,0.024000167846679688
215,526,9157.113577125408,0.024000167846679688
216,527,9157.113577125408,0.024000167846679688
217,528,9157.113577125408,0.024000167846679688
218,529,9157.113577125408,0.024000167846679688
219,530,9157.113577125408,0.024000167846679688
220,531,9157.113577125408,0.024000167846679688
221,532,9157.113577125408,0.024000167846679688
222,533,9157.113577125408,0.024000167846679688
223,534,9157.113577125408,0.024000167846679688
224,535,9157.113577125408,0.024000167846679688
225,536,9157.113577125408,0.024000167846679688
226,537,9157.113577125408,0.024000167846679688
227,538,9157.113577125408,0.024000167846679688
228,539,9157.113577125408,0.02500009536743164
229,540,9157.113577125408,0.02500009536743164
230,541,9157.113577125408,0.02500009536743164
231,542,9157.113577125408,0.02500009536743164
232,543,9157.113577125408,0.02500009536743164
233,544,9157.113577125408,0.02500009536743164
234,545,9157.113577125408,0.02500009536743164
235,546,9157.113577125408,0.02500009536743164
236,547,9157.113577125408,0.02500009536743164
237,548,9157.113577125408,0.02500009536743164
238,549,9157.113577125408,0.02500009536743164
239,550,9157.113577125408,0.02500009536743164
240,551,9157.113577125408,0.02500009536743164
241,552,9157.113577125408,0.02500009536743164
242,553,9157.113577125408,0.02500009536743164
243,554,9157.113577125408,0.02500009536743164
244,555,9157.113577125408,0.02500009536743164
245,556,9157.113577125408,0.02500009536743164
246,557,9157.113577125408,0.02500009536743164
247,558,9157.113577125408,0.02500009536743164
248,559,9157.113577125408,0.02500009536743164
249,560,9157.113577125408,0.02500009536743164
250,561,9157.113577125408,0.02500009536743164
251,562,9157.113577125408,0.02500009536743164
252,563,9157.113577125408,0.02500009536743164
253,564,9157.113577125408,0.02500009536743164
254,565,9157.113577125408,0.02500009536743164
255,566,9157.113577125408,0.02500009536743164
256,567,9157.113577125408,0.02500009536743164
257,568,9157.113577125408,0.02500009536743164
258,569,9157.113577125408,0.02500009536743164
259,570,9157.113577125408,0.02500009536743164
260,571,9157.113577125408,0.02500009536743164
261,572,9157.113577125408,0.02500009536743164
262,573,9157.113577125408,0.026000022888183594
263,574,9157.113577125408,0.026000022888183594
264,575,9157.113577125408,0.026000022888183594
265,576,9157.113577125408,0.026000022888183594
266,577,9157.113577125408,0.026000022888183594
267,578,9157.113577125408,0.026000022888183594
268,579,9157.113577125408,0.026000022888183594
269,580,9157.113577125408,0.026000022888183594
270,581,9157.113577125408,0.026000022888183594
271,582,9157.113577125408,0.026000022888183594
272,583,9157.113577125408,0.026000022888183594
273,584,9157.113577125408,0.026000022888183594
274,585,9157.113577125408,0.026000022888183594
275,586,9157.113577125408,0.026000022888183594
276,587,9157.113577125408,0.026000022888183594
277,588,9157.113577125408,0.026000022888183594
278,589,9157.113577125408,0.026000022888183594
279,590,9157.113577125408,0.026000022888183594
280,591,9157.113577125408,0.026000022888183594
281,592,9157.113577125408,0.026000022888183594
282,593,9157.113577125408,0.026000022888183594
283,594,9157.113577125408,0.026000022888183594
284,595,9157.113577125408,0.026000022888183594
285,596,9157.113577125408,0.026000022888183594
286,597,9157.113577125408,0.026000022888183594
287,598,9157.113577125408,0.026000022888183594
288,599,9157.113577125408,0.026000022888183594
289,600,9157.113577125408,0.026000022888183594
290,601,9157.113577125408,0.026000022888183594
291,602,9157.113577125408,0.026000022888183594
292,603,9157.113577125408,0.026000022888183594
293,604,9157.113577125408,0.026000022888183594
294,605,9157.113577125408,0.026000022888183594
295,606,9157.113577125408,0.026000022888183594
296,607,9157.113577125408,0.026000022888183594
297,608,9157.113577125408,0.026000022888183594
298,609,9157.113577125408,0.026000022888183594
299,610,9157.113577125408,0.02700018882751465
300,611,9157.113577125408,0.0280001163482666
301,612,9157.113577125408,0.0280001163482666
302,613,9157.113577125408,0.0280001163482666
303,614,9157.113577125408,0.0280001163482666
304,615,9157.113577125408,0.0280001163482666
305,616,9157.113577125408,0.0280001163482666
306,617,9157.113577125408,0.0280001163482666
307,618,9157.113577125408,0.029000043869018555
308,619,9157.113577125408,0.029000043869018555
309,620,9157.113577125408,0.029000043869018555
310,621,9157.113577125408,0.029000043869018555
311,622,9157.113577125408,0.029000043869018555
312,623,9157.113577125408,0.029000043869018555
313,624,9157.113577125408,0.029000043869018555
314,625,9157.113577125408,0.029000043869018555
315,626,9157.113577125408,0.029000043869018555
316,627,9157.113577125408,0.03500008583068848
317,628,9157.113577125408,0.03600001335144043
318,629,9157.113577125408,0.03600001335144043
319,630,9157.113577125408,0.03600001335144043
320,631,9157.113577125408,0.03600001335144043
321,632,9157.113577125408,0.03600001335144043
322,633,9157.113577125408,0.03600001335144043
323,634,9157.113577125408,0.03600001335144043
324,635,9157.113577125408,0.03600001335144043
325,636,9157.113577125408,0.03600001335144043
326,637,9157.113577125408,0.03600001335144043
327,638,9157.113577125408,0.03600001335144043
328,639,9157.113577125408,0.03600001335144043
329,640,9157.113577125408,0.03600001335144043
330,641,9157.113577125408,0.037000179290771484
331,642,9157.113577125408,0.037000179290771484
332,643,9157.113577125408,0.037000179290771484
333,644,9157.113577125408,0.037000179290771484
334,645,9157.113577125408,0.037000179290771484
335,646,9157.113577125408,0.037000179290771484
336,647,9157.113577125408,0.037000179290771484
337,648,9157.113577125408,0.037000179290771484
338,649,9157.113577125408,0.037000179290771484
339,650,9157.113577125408,0.037000179290771484
340,651,9157.113577125408,0.037000179290771484
341,652,9157.113577125408,0.037000179290771484
342,653,9157.113577125408,0.037000179290771484
343,654,9157.113577125408,0.037000179290771484
344,655,9157.113577125408,0.037000179290771484
345,656,9157.113577125408,0.03800010681152344
346,657,9157.113577125408,0.03800010681152344
347,658,9157.113577125408,0.03800010681152344
348,659,9157.113577125408,0.03800010681152344
349,660,9157.113577125408,0.03800010681152344
350,661,9157.113577125408,0.03800010681152344
351,662,9157.113577125408,0.03800010681152344
352,663,9157.113577125408,0.03800010681152344
353,664,9157.113577125408,0.03800010681152344
354,665,9157.113577125408,0.03800010681152344
355,666,9157.113577125408,0.03800010681152344
356,667,9157.113577125408,0.03800010681152344
357,668,9157.113577125408,0.03800010681152344
358,669,9157.113577125408,0.03800010681152344
359,670,9157.113577125408,0.03800010681152344
360,671,9157.113577125408,0.03800010681152344
361,672,9157.113577125408,0.03800010681152344
362,673,9157.113577125408,0.03800010681152344
363,674,9157.113577125408,0.03800010681152344
364,675,9157.113577125408,0.03800010681152344
365,676,9157.113577125408,0.03900003433227539
366,677,9157.113577125408,0.03900003433227539
367,678,9157.113577125408,0.03900003433227539
368,679,9157.113577125408,0.03900003433227539
369,680,9157.113577125408,0.03900003433227539
370,681,9157.113577125408,0.03900003433227539
371,682,9157.113577125408,0.03900003433227539
372,683,9157.113577125408,0.03900003433227539
373,684,9157.113577125408,0.03900003433227539
374,685,9157.113577125408,0.03900003433227539
375,686,9157.113577125408,0.03900003433227539
376,687,9157.113577125408,0.03900003433227539
377,688,9157.113577125408,0.03900003433227539
378,689,9157.113577125408,0.03900003433227539
379,690,9157.113577125408,0.03900003433227539
380,691,9157.113577125408,0.03900003433227539
381,692,9157.113577125408,0.03900003433227539
382,693,9157.113577125408,0.03900003433227539
383,694,9157.113577125408,0.03900003433227539
384,695,9157.113577125408,0.03900003433227539
385,696,9157.113577125408,0.03900003433227539
386,697,9157.113577125408,0.03900003433227539
387,698,9157.113577125408,0.03900003433227539
388,699,9157.113577125408,0.03900003433227539
389,700,9157.113577125408,0.03900003433227539
390,701,9157.113577125408,0.03900003433227539
391,702,9157.113577125408,0.040000200271606445
392,703,9157.113577125408,0.040000200271606445
393,704,9157.113577125408,0.040000200271606445
394,705,9157.113577125408,0.040000200271606445
395,706,9157.113577125408,0.040000200271606445
396,707,9157.113577125408,0.040000200271606445
397,708,9157.113577125408,0.040000200271606445
398,709,9157.113577125408,0.040000200271606445
399,710,9157.113577125408,0.040000200271606445
400,711,9157.113577125408,0.040000200271606445
401,712,9157.113577125408,0.040000200271606445
402,713,9157.113577125408,0.04400014877319336
403,714,9157.113577125408,0.04400014877319336
404,715,9157.113577125408,0.04400014877319336
405,716,9157.113577125408,0.04400014877319336
406,717,9157.113577125408,0.04400014877319336
407,718,9157.113577125408,0.04400014877319336
408,719,9157.113577125408,0.04400014877319336
409,720,9157.113577125408,0.04400014877319336
410,721,9157.113577125408,0.04400014877319336
411,722,9157.113577125408,0.04400014877319336
412,723,9157.113577125408,0.04400014877319336
413,724,9157.113577125408,0.04400014877319336
414,725,9157.113577125408,0.04400014877319336
415,726,9157.113577125408,0.04400014877319336
416,727,9157.113577125408,0.04500007629394531
417,728,9157.113577125408,0.04500007629394531
418,729,9157.113577125408,0.04500007629394531
419,730,9157.113577125408,0.04500007629394531
420,731,9157.113577125408,0.04500007629394531
421,732,9157.113577125408,0.04500007629394531
422,733,9157.113577125408,0.04500007629394531
423,734,9157.113577125408,0.04500007629394531
424,735,9157.113577125408,0.04500007629394531
425,736,9157.113577125408,0.04500007629394531
426,737,9157.113577125408,0.04500007629394531
427,738,9157.113577125408,0.04500007629394531
428,739,9157.113577125408,0.04500007629394531
429,740,9157.113577125408,0.04500007629394531
430,741,9157.113577125408,0.04500007629394531
431,742,9157.113577125408,0.04500007629394531
432,743,9157.113577125408,0.04500007629394531
433,744,9157.113577125408,0.04500007629394531
434,745,9157.113577125408,0.05300021171569824
435,746,9157.113577125408,0.05300021171569824
436,747,9157.113577125408,0.05300021171569824
437,748,9157.113577125408,0.05300021171569824
438,749,9157.113577125408,0.05300021171569824
439,750,9157.113577125408,0.05300021171569824
440,751,9157.113577125408,0.05300021171569824
441,752,9157.113577125408,0.05300021171569824
442,753,9157.113577125408,0.05300021171569824
443,754,9157.113577125408,0.054000139236450195
444,755,9157.113577125408,0.054000139236450195
445,756,9157.113577125408,0.054000139236450195
446,757,9157.113577125408,0.054000139236450195
447,758,9157.113577125408,0.054000139236450195
448,759,9157.113577125408,0.054000139236450195
449,760,9157.113577125408,0.054000139236450195
450,761,9157.113577125408,0.054000139236450195
451,762,9157.113577125408,0.054000139236450195
452,763,9157.113577125408,0.054000139236450195
453,764,9157.113577125408,0.054000139236450195
454,765,9157.113577125408,0.054000139236450195
455,766,9157.113577125408,0.054000139236450195
456,767,9157.113577125408,0.054000139236450195
457,768,9157.113577125408,0.054000139236450195
458,769,9157.113577125408,0.054000139236450195
459,770,9157.113577125408,0.054000139236450195
460,771,9157.113577125408,0.054000139236450195
461,772,9157.113577125408,0.054000139236450195
462,773,9157.113577125408,0.054000139236450195
463,774,9157.113577125408,0.054000139236450195
464,775,9157.113577125408,0.054000139236450195
465,776,9157.113577125408,0.054000139236450195
466,777,9157.113577125408,0.054000139236450195
467,778,9157.113577125408,0.054000139236450195
468,779,9157.113577125408,0.054000139236450195
469,780,9157.113577125408,0.054000139236450195
470,781,9157.113577125408,0.054000139236450195
471,782,9157.113577125408,0.054000139236450195
472,783,9157.113577125408,0.054000139236450195
473,784,9157.113577125408,0.054000139236450195
474,785,9157.113577125408,0.05500006675720215
475,786,9157.113577125408,0.05500006675720215
476,787,9157.113577125408,0.05500006675720215
477,788,9157.113577125408,0.05500006675720215
478,789,9157.113577125408,0.05500006675720215
479,790,9157.113577125408,0.05500006675720215
480,791,9157.113577125408,0.05500006675720215
481,792,9157.113577125408,0.05500006675720215
482,793,9157.113577125408,0.05500006675720215
483,794,9157.113577125408,0.05500006675720215
484,795,9157.113577125408,0.05500006675720215
485,796,9157.113577125408,0.05500006675720215
486,797,9157.113577125408,0.05500006675720215
487,798,9157.113577125408,0.05500006675720215
488,799,9157.113577125408,0.05500006675720215
489,800,9157.113577125408,0.05500006675720215
490,801,9157.113577125408,0.05500006675720215
491,802,9157.113577125408,0.05500006675720215
492,803,9157.113577125408,0.05500006675720215
493,804,9157.113577125408,0.05500006675720215
494,805,9157.113577125408,0.05500006675720215
495,806,9157.113577125408,0.05500006675720215
496,807,9157.113577125408,0.05500006675720215
497,808,9157.113577125408,0.05500006675720215
498,809,9157.113577125408,0.05500006675720215
499,810,9157.113577125408,0.0560002326965332
500,811,9157.113577125408,0.0560002326965332
501,812,9157.113577125408,0.0560002326965332
502,813,9157.113577125408,0.0560002326965332
503,814,9157.113577125408,0.0560002326965332
504,815,9157.113577125408,0.0560002326965332
505,816,9157.113577125408,0.0560002326965332
506,817,9157.113577125408,0.0560002326965332
507,818,9157.113577125408,0.0560002326965332
508,819,9157.113577125408,0.0560002326965332
509,820,9157.113577125408,0.0560002326965332
510,821,9157.113577125408,0.0560002326965332
511,822,9157.113577125408,0.0560002326965332
512,823,9157.113577125408,0.0560002326965332
513,824,9157.113577125408,0.0560002326965332
514,825,9157.113577125408,0.0560002326965332
515,826,9157.113577125408,0.0560002326965332
516,827,9157.113577125408,0.0560002326965332
517,828,9157.113577125408,0.0560002326965332
518,829,9157.113577125408,0.0560002326965332
519,830,9157.113577125408,0.0560002326965332
520,831,9157.113577125408,0.0560002326965332
521,832,9157.113577125408,0.0560002326965332
522,833,9157.113577125408,0.0560002326965332
523,834,9157.113577125408,0.0560002326965332
524,835,9157.113577125408,0.0560002326965332
